 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,19801240.240559846,72,57,14811.876153953264,12305.167049409729,370.2969038488316,11.346884749164246,205.7205021382398,82.28820085529593,388.5842226129388,5.5744581905703905,215.88012367385488,86.35204946954195,1369.4618556173987,6.514743441966984,154697.1893793738,77348.5946896869,386742.9734484345,0.7261821679156322,18811178.228531852,261266.36428516463,130633.18214258231,522532.72857032926,2.1335414437537024,15840992.192447878,277912.14372715575,111164.85749086231,500241.8587088804,0.9757702900636622,1,0.0,0.0,0.0,1440,1140,3.636135874586224,2.8786075673807603,0.07065030911020176,388.5842226129388,210.209637235372,105.104818617686,11047.022896656676,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,220.7201190971406,205.7205021382398,215.88012367385488,1440,0.0,0.0,0.0,0.0,0.0,0.0,72,14811.876153953264,57,12305.167049409729,8192,8192,70,20,4555.1404527765535,683.271067916483,5921.682588609519,3188.598316943587,357400.8509333755,53610.12764000632,464621.10621338815,250180.5956533628,Bot
443,461640.29301285354,11,2,1473.0830743731885,770.2892964589716,170.58502354375895,20.291190581969158,133.91664312483533,70.61947644677693,680.9797142728082,24.24585151001989,385.1446482294858,54.17806828498575,4859.567946703685,28.160453488920297,38470.0244177378,19135.683319360367,108010.67190612383,3.3921628397519847,434471.1474511628,39497.3770410148,19748.6885205074,78994.7540820296,38.899770313220195,351768.88483348006,175884.44241674003,70353.77696669601,316591.99635013205,24.80589284994513,0,0.0,0.0,0.0,220,40,23.828076029086407,4.332377459833892,9.634814785382869,680.9797142728082,172.56710544862773,103.54026326917663,10720.586117850407,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,181.19546072105913,133.91664312483533,385.1446482294858,220,0.0,0.0,0.0,0.0,0.0,0.0,11,1473.0830743731885,2,770.2892964589716,8192,8192,9,20,10041.305073730904,2008.261014746181,15061.957610596357,8033.044058984724,6343342.489013928,1268668.4978027856,8880679.484619498,4440339.742309749,BENIGN
53,15686.824328114171,4,3,437.9455200860171,2059.318979495743,206.91023575773698,12.178956064628604,109.48638002150427,54.32924212051726,1365.9907650159375,34.04793964619403,686.4396598319144,251.220521493443,159195.03191644239,446.2343590763933,2614.470721352362,1524.719375604195,8919.216213437438,5.156846659415487,15345.137551080434,3836.2843877701084,1918.1421938850542,7672.568775540217,48.19409738580274,11810.942800780414,3936.9809335934715,1574.7923734373887,7086.5656804682485,26.19792848636943,0,0.0,0.0,0.0,80,60,254.9910623293676,191.24329674702568,9.726517205639508,1365.9907650159375,356.75207136882284,214.0512428212937,45817.934553340434,1,0.0,0,1,1.0,0.0,0.0,0.0,1.0,374.589674937264,109.48638002150427,686.4396598319144,80,0.0,0.0,0.0,0.0,0.0,0.0,4,437.9455200860171,3,2059.318979495743,8192,65535,2,32,59683.95377958447,11936.790755916896,89525.93066937671,47747.163023667585,400653.3111343819,80130.66222687639,560914.6355881346,280457.3177940673,BENIGN
53,185296.59141381254,14,8,1572.1403942939485,2347.03368675767,205.98962313070967,10.350458905342283,112.29574244956775,48.42805189845009,445.75523487897044,26.155597316498632,293.3792108447087,186.44180152881893,21150.815841502153,118.72857364585097,8823.647210181549,2560.741048682007,23735.508844532207,36.16652414943882,144716.79759658754,10336.914114041967,5168.4570570209835,20673.828228083934,35.57700737139919,171635.73644106957,21454.467055133697,8581.786822053478,38618.04069924066,33.17546473920727,0,0.0,0.0,0.0,280,160,75.55454686554152,43.17402678030945,8.857014676258162,445.75523487897044,178.1442764114372,106.88656584686233,11424.737958535636,0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,187.05149023200906,112.29574244956775,293.3792108447087,280,0.0,0.0,0.0,0.0,0.0,0.0,14,1572.1403942939485,8,2347.03368675767,8192,14600,12,20,49475.976230312444,9895.195246062489,74213.96434546867,39580.780984249956,2192418.328912379,438483.66578247584,3069385.660477331,1534692.8302386655,BENIGN
80,680296.6787458345,1,8,197.6698448820681,2790.37131812509,489.13245173441123,37.51755759392217,197.6698448820681,61.00463598641496,633.4204949588266,48.63154706188122,348.79641476563626,186.44850557822704,4392.261870976324,13.229522179340945,85037.08484322931,38541.50019796509,312801.48532342736,52.18276546034712,530827.3187202443,530827.3187202443,265413.65936012217,1061654.6374404887,21.80450561609053,566814.0948835833,70851.7618604479,28340.704744179166,127533.17134880624,33.778189278157726,0,0.0,0.0,0.0,20,160,1.4699469088156605,11.759575270525284,0.5525575175274011,633.4204949588266,332.004573667462,199.2027442004772,39681.733297000756,0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,348.60480235083514,197.6698448820681,348.79641476563626,20,0.0,0.0,0.0,0.0,0.0,0.0,1,197.6698448820681,8,2790.37131812509,29200,65535,0,20,56334.48640311328,11266.897280622657,84501.72960466992,45067.58912249063,2455896.192499623,491179.23849992466,3438254.6694994722,1719127.3347497361,BENIGN
8080,7057226.93249029,9,16,966.4998525172282,6143.81629101771,238.79563802676492,16.574378052036845,107.38887250191425,57.951203583350775,766.9956375475688,9.055772436775165,383.98851818860686,262.9592346590674,1007.5226730771875,3.542467918227794,294051.1221870954,132218.8179982322,1117061.0966339658,69.30019464405342,5988259.391026064,665362.1545584515,332681.07727922575,1330724.309116903,37.03887584109203,6246047.763840618,390377.9852400386,156151.19409601545,702680.3734320696,35.702539224433956,0,0.0,0.0,0.0,180,320,1.275288450562006,2.2671794676657884,1.180594785741682,766.9956375475688,284.4126457413975,170.6475874448385,29120.599100743806,0,1.0,0,0,1.0,0.0,0.0,0.0,2.0,298.6332780284674,107.38887250191425,383.98851818860686,180,0.0,0.0,0.0,0.0,0.0,0.0,9,966.4998525172282,16,6143.81629101771,14600,8192,7,32,111912.03286684657,22382.406573369313,167868.04930026986,89529.62629347725,100879.82684626551,20175.965369253103,141231.7575847717,70615.87879238585,BENIGN
53,5996519.625055706,2,1,290.0088436999158,665.5377265214318,209.90939732972436,29.60691360946847,145.0044218499579,66.98376605037014,1283.095043596089,30.530654568349085,665.5377265214318,375.2784850175809,159.3501947744348,0.5002901995792486,2998259.812527853,1851208.8122354671,11616583.00164712,24.055947677961424,4949341.687004048,2474670.843502024,1237335.421751012,4949341.687004048,30.422873977341798,4023248.3459616774,4023248.3459616774,1609299.3383846711,7241847.022731019,9.71721139276909,1,0.0,0.0,0.0,40,20,0.33352679971949906,0.16676339985974953,9.66440000450753,1283.095043596089,318.51552340711584,191.1093140442695,36522.769914471224,1,0.0,0,1,1.0,0.0,0.0,0.0,0.0,334.4412995774716,145.0044218499579,665.5377265214318,40,0.0,0.0,0.0,0.0,0.0,0.0,2,290.0088436999158,1,665.5377265214318,29200,8192,0,32,57598.01796017399,11519.603592034799,86397.02694026098,46078.414368139194,231917.44195421366,46383.48839084274,324684.4187358991,162342.20936794954,BENIGN
80,17228531.75524324,68,51,12846.908670491655,8934.242221738394,340.0652295130144,10.739996518882727,188.92512750723023,75.5700510028921,315.32619606135506,2.5963408057816473,175.18122003408615,70.07248801363447,1264.2488171170644,6.907146917135533,146004.50640036646,73002.25320018323,365011.26600091613,9.748196790942693,16367105.16748108,240692.72305119236,120346.36152559618,481385.4461023847,2.039795617668838,13782825.404194593,270251.47851361946,108100.59140544779,486452.661324515,6.148705763038402,0,0.0,0.0,0.0,1360,1020,3.946941095506019,2.9602058216295144,1.4200630363367084,340.0652295130144,183.03488144731134,91.51744072365567,8375.441956607829,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,192.1866255196769,188.92512750723023,175.18122003408615,1360,0.0,0.0,0.0,0.0,0.0,0.0,68,12846.908670491655,51,8934.242221738394,8192,8192,66,32,20094.72093547697,3014.208140321545,26123.13721612006,14066.304654833877,20849.07103313918,3127.3606549708766,27103.79234308093,14594.349723197423,Bot
443,5730372.266573698,1,5,102.0561250756352,1336.340459359192,179.6209344447816,35.21832933470816,102.0561250756352,50.73107742167209,407.2756143743005,33.246802925412105,267.2680918718384,132.0021506561426,251.01276453281326,1.0470523939603522,1146074.4533147397,411232.29183841636,4075413.5609098612,26.476822067038622,4549816.960170171,4549816.960170171,2274908.4800850856,9099633.920340342,16.492609527814082,4340284.547914717,868056.9095829434,347222.7638331774,1562502.4372492982,12.792188322258328,1,0.0,0.0,0.0,20,100,0.17450873232672537,0.8725436616336268,18.08607007777541,407.2756143743005,239.7327640724712,143.83965844348273,20689.847341137774,0,0.0,0,0,1.0,0.0,0.0,0.0,5.0,251.7194022760948,102.0561250756352,267.2680918718384,20,0.0,0.0,0.0,0.0,0.0,0.0,1,102.0561250756352,5,1336.340459359192,65535,14600,0,20,75308.3547016332,15061.670940326641,112962.5320524498,60246.683761306565,596667.8506241787,119333.57012483574,835334.9908738501,417667.49543692503,BENIGN
443,1992099.1944185034,6,7,635.6015558797884,4101.377625006993,240.2532643362247,31.854209071727276,105.9335926466314,24.24315861853834,1174.3257095541578,43.59307061233686,585.9110892867134,367.1513293490864,2377.8831868206807,6.525779457380243,166008.26620154196,94889.73368822051,357671.19608941214,70.5137052684913,1531491.2035944804,255248.5339324134,127624.2669662067,510497.0678648268,35.57832380383994,1643905.6001639492,234843.65716627846,93937.46286651139,422718.58289930125,7.8368643640105375,0,0.0,0.0,0.0,120,140,3.0118982110985737,3.5138812462816693,16.952227993844744,1174.3257095541578,364.3830139143678,218.62980834862066,47798.9930985546,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,382.60216461008616,105.9335926466314,585.9110892867134,120,0.0,0.0,0.0,0.0,0.0,0.0,6,635.6015558797884,7,4101.377625006993,14600,8192,4,32,27942.29354137175,5588.45870827435,41913.440312057624,22353.8348330974,688183.5943021307,137636.71886042616,963457.032022983,481728.5160114915,BENIGN
443,5630243.623068735,7,6,1061.3095014299315,2969.603554998482,200.19743106602184,29.836704438515987,151.61564306141878,50.34321096135361,831.1549505129984,26.270922566561797,494.93392583308037,97.55007217058713,715.9393671550193,2.3089587006031573,469186.96858906123,203397.25732968707,1131265.0527577715,41.19041905734185,4792300.154268329,684614.3077526184,342307.1538763092,1369228.615505237,13.831093980992216,3977494.243417154,662915.7072361923,265166.28289447696,1193248.2730251462,8.517447466427798,0,0.0,0.0,0.0,140,120,1.2432854541709308,1.0656732464322265,3.2361171087080476,831.1549505129984,310.07023510987796,186.04214106592676,34611.67825239419,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,325.57374686537185,151.61564306141878,494.93392583308037,140,0.0,0.0,0.0,0.0,0.0,0.0,7,1061.3095014299315,6,2969.603554998482,29200,14600,5,20,82465.1152358783,16493.023047175662,123697.67285381745,65972.09218870265,489903.2863109603,97980.65726219206,685864.6008353444,342932.3004176722,BENIGN
6667,32679961.487903554,17,16,3808.3729921877366,3278.252522186543,403.2394932904662,5.753021932705269,224.02194071692568,89.60877628677028,368.8034087459861,6.34918054004131,204.89078263665894,81.95631305466358,216.849261496143,1.0097931116661476,1021248.7964969861,510624.39824849303,2553121.991242465,6.379843634680866,31045963.413508374,1826233.1419710808,913116.5709855404,3652466.2839421616,4.369067994000133,26143969.190322846,1633998.074395178,653599.2297580712,2941196.5339113204,4.407284706323832,0,0.0,0.0,0.0,340,320,0.5201964514643791,0.48959666020176856,7.987866125678769,403.2394932904662,214.74622770831152,107.37311385415576,11528.985578737496,0,0.0,1,0,1.0,0.0,0.0,0.0,1.0,225.4835390937271,224.02194071692568,204.89078263665894,340,0.0,0.0,0.0,0.0,0.0,0.0,17,3808.3729921877366,16,3278.252522186543,8192,8192,15,32,3855.751451779172,578.3627177668758,5012.476887312923,2699.02601624542,191375.04527114585,28706.256790671876,248787.5588524896,133962.5316898021,Bot
48949,5778.062871734022,2,0,48.0,0.0,43.2,12.141277768693524,24.0,9.600000000000001,0.0,9.350981776339381,0.0,0.0,8307.282399922206,346.13676666342525,5778.062871734022,2889.031435867011,14445.157179335056,0.18156710113869545,5489.159728147321,2744.5798640736607,1372.2899320368304,5489.159728147321,9.659094054071298,4622.450297387218,4622.450297387218,1848.980118954887,8320.410535296993,4.351074387642402,0,0.0,0.0,0.0,40,0,346.13676666342525,0.0,2.0364369738089714,43.2,24.0,12.0,144.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,25.200000000000003,24.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,48.0,0,0.0,1024,-1,0,20,36312.20773103905,5446.831159655858,47205.87005035077,25418.545411727337,1714553.1938414301,257182.9790762145,2228919.151993859,1200187.235689001,PortScan
443,2128384.3848932986,5,5,452.5476647216078,4774.928999041039,208.78651870603363,36.449405187823835,90.50953294432156,10.22478754913828,1657.400308004669,21.37957760852508,954.9857998082078,181.23213235029002,2456.077342450863,4.698399439019247,236487.15387703318,63207.77345516545,699615.7061871991,4.031187209579276,1800820.1422884152,360164.02845768305,180082.01422884152,720328.0569153661,48.87448462554974,1963400.38368723,392680.076737446,157072.0306949784,706824.1381274029,28.99638112262591,1,0.0,0.0,0.0,100,100,2.3491997195096235,2.3491997195096235,7.766787831655273,1657.400308004669,522.7476663762648,313.6485998257588,98375.444172659,0,1.0,0,0,1.0,0.0,0.0,0.0,1.0,548.885049695078,90.50953294432156,954.9857998082078,100,0.0,0.0,0.0,0.0,0.0,0.0,5,452.5476647216078,5,4774.928999041039,65535,29200,3,20,10073.507580461397,2014.7015160922795,15110.261370692097,8058.806064369118,4170513.7102197353,834102.7420439471,5838719.194307629,2919359.5971538145,BENIGN
80,13658671.088808427,40,44,12425.889010280198,5903.749352098663,559.165005462609,7.359772129139941,310.64722525700495,124.25889010280198,241.51701894949073,0.0229520703077446,134.17612163860596,53.670448655442385,1341.9781648741587,6.149939438019523,164562.3022748003,82281.15113740016,411405.7556870008,1.1001566922464001,12975737.534368005,324393.43835920014,162196.71917960007,648786.8767184003,4.717472467747643,10926936.871046742,248339.47434197142,99335.78973678857,447011.05381554854,8.59523401570265,0,0.0,0.0,0.0,800,880,2.928542589533106,3.2213968484864166,1.5761063714621115,559.165005462609,218.20998050451024,109.10499025225512,11903.898897944686,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,229.12047952973577,310.64722525700495,134.17612163860596,800,0.0,0.0,0.0,0.0,0.0,0.0,40,12425.889010280198,44,5903.749352098663,29200,29200,38,32,11067.253298023796,1660.0879947035694,14387.429287430934,7747.077308616656,2143004.5706015006,321450.6855902251,2785905.9417819506,1500103.1994210503,DoS Hulk
51394,46191.442757557044,1,0,24.0,0.0,43.2,10.162783630563785,24.0,9.600000000000001,0.0,4.081186413858506,0.0,0.0,519.5767563695233,21.649031515396807,46191.442757557044,23095.721378778522,115478.6068938926,5.376669087276563,43881.87061967919,43881.87061967919,21940.935309839595,87763.74123935838,2.2861439618677784,36953.154206045634,36953.154206045634,14781.261682418255,66515.67757088214,7.5626507761275565,1,0.0,0.0,0.0,20,0,21.649031515396807,0.0,6.681636012425104,43.2,24.0,12.0,144.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,25.200000000000003,24.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,0,0.0,1024,-1,0,20,41.10953907971435,6.166430861957153,53.44240080362866,28.776677355800043,1095018.8906762125,164252.83360143186,1423524.5578790763,766513.2234733487,PortScan
