Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,6924266.580332448,3,2,126.3192152805692,2277.6631080748957,52.39589994883901,34.37446382764304,42.106405093523065,10.485270906114582,2177.9820218685472,20.46796515974301,1138.8315540374476,575.1987910413901,347.1822315714546,0.7220981373250277,1731066.645083112,669264.7520751369,2659074.072113247,39.28277383639727,6562419.378139367,2187473.126046456,1093736.563023228,4374946.252092912,32.336599828479244,5890630.176622009,2945315.0883110045,1178126.035324402,5301567.158959808,26.0389777943464,0,0.0,0.0,0.0,60,40,0.4332588823950166,0.288839254930011,3.306071979335845,2177.9820218685472,480.7964646710929,288.4778788026557,83219.48655847972,1,1.0,0,0,1.0,0.0,0.0,0.0,1.0,504.8362879046475,42.106405093523065,1138.8315540374476,60,0.0,0.0,0.0,0.0,0.0,0.0,3,126.3192152805692,2,2277.6631080748957,14600,65535,1,32,66203.45012972706,13240.690025945412,99305.1751945906,52962.76010378165,1359046.8593685688,271809.37187371374,1902665.603115996,951332.801557998,0
6667,16640674.61801,43,51,7871.280746375154,6099.663519250996,329.49547310407627,4.856996778811087,183.05304061337569,73.22121624535028,215.2822418559175,6.790435556711891,119.60124547550971,47.840498190203895,839.5659783231124,5.6488094478011694,178931.98513989247,89465.99256994623,447329.9628497312,8.340893632327187,15808640.8871095,367642.8113281279,183821.405664064,735285.6226562558,6.158124318994376,13312539.694408,261030.19008643136,104412.07603457256,469854.3421555765,2.3514812660703237,0,0.0,0.0,0.0,860,1020,2.584029853781386,3.0647795940197837,4.173893220873215,329.49547310407627,148.62706665559733,74.31353332779867,5522.501235661843,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,156.0584199883772,183.05304061337569,119.60124547550971,860,0.0,0.0,0.0,0.0,0.0,0.0,43,7871.280746375154,51,6099.663519250996,8192,8192,41,32,57807.52914308411,8671.129371462615,75149.78788600935,40465.27040015887,316696.6095271915,47504.49142907872,411705.592385349,221687.62666903404,1
443,11106147.73057901,4,4,453.3623065149527,1938.3101290336808,159.41248872440212,6.7592235693485,113.34057662873816,20.150144518954548,850.65980741134,33.86784166291004,484.57753225842015,323.51897857622106,215.34671549195625,0.7203217707948611,1586592.5329398585,722752.7090132766,4441605.338801854,46.30563474759324,8014585.585847624,2003646.396461906,1001823.198230953,4007292.792923812,47.67894114594569,9769769.394087872,2442442.3485219683,976976.9394087874,4396396.227339543,17.30747037671171,0,0.0,0.0,0.0,80,80,0.3601608853974306,0.3601608853974306,2.591367203969728,850.65980741134,298.95905444357913,179.37543266614747,32175.54584416761,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,313.9070071657581,113.34057662873816,484.57753225842015,80,0.0,0.0,0.0,0.0,0.0,0.0,4,453.3623065149527,4,1938.3101290336808,8192,29200,2,32,180773.88541208737,36154.77708241747,271160.82811813103,144619.1083296699,963523.9532920546,192704.79065841093,1348933.5346088763,674466.7673044382,0
8080,12754451.08323979,628,5,29946.188490405,42.58674217361354,85.83302433555573,19.912338450052257,47.685013519753184,19.074005407901275,15.331227182500877,18.1147823840722,8.517348434722708,3.406939373889083,2351.2399739402263,49.62973285708899,20181.093486138907,10090.546743069452,50452.73371534727,2.8482707799248863,12116728.5290778,19294.15370872261,9647.076854361305,38588.30741744522,1.3396536870601272,10203560.866591834,2040712.1733183668,816284.8693273468,3673281.91197306,0.4544279277362839,0,0.0,0.0,0.0,12560,100,49.23771285031893,0.3920200067700551,6.682807268648135,85.83302433555573,47.37563227895515,23.687816139477576,561.1126334576943,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,49.74441389290291,47.685013519753184,8.517348434722708,12560,0.0,0.0,0.0,0.0,0.0,0.0,628,29946.188490405,5,42.58674217361354,256,0,626,20,67823.43109621033,10173.51466443155,88170.46042507344,47476.40176734723,2815775.7696854915,422366.3654528237,3660508.500591139,1971043.038779844,1
443,105080.35595281982,4,3,319.2472222869127,2665.6233856431927,126.51813550303582,21.793216533191405,79.81180557172817,46.099360318128255,1560.3738935498372,1.1901014779329389,888.541128547731,381.43385615661407,28405.60046513629,66.61568602929876,17513.392658803303,8844.347301847103,53745.60521057313,66.93705562371396,82790.64488160284,20697.66122040071,10348.830610200355,41395.32244080142,30.48591184994929,65586.60402827628,21862.201342758763,8744.880537103505,39351.962416965776,13.761886340972982,0,0.0,0.0,0.0,80,60,38.06610630245643,28.549579726842325,16.698049272961615,1560.3738935498372,426.4100868471579,255.84605210829477,65457.20237940027,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,447.7305911895159,79.81180557172817,888.541128547731,80,0.0,0.0,0.0,0.0,0.0,0.0,4,319.2472222869127,3,2665.6233856431927,65535,29200,2,32,29401.8659083723,5880.37318167446,44102.79886255845,23521.49272669784,1010289.2482140164,202057.8496428033,1414404.9474996228,707202.4737498114,0
80,3025305.1686752965,4,1,439.3000932757501,1165.2066409756649,238.99264791170168,0.4500208939181016,109.82502331893753,30.03712628862733,2119.6619891429777,31.01321321522141,1165.2066409756649,132.61211515692077,530.3619452559185,1.652725831354518,756326.2921688241,598445.8217178122,1648374.5517771903,73.70669205996577,2936504.117703304,734126.0294258259,367063.01471291296,1468252.0588516518,13.873634086486556,2798543.5863701683,2798543.5863701683,1119417.4345480674,5037378.455466303,23.1453269846188,0,0.0,0.0,0.0,80,20,1.3221806650836143,0.3305451662709036,13.922696197095677,2119.6619891429777,320.90134685028295,192.54080811016976,37071.96278771722,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,336.94641419279714,109.82502331893753,1165.2066409756649,80,0.0,0.0,0.0,0.0,0.0,0.0,4,439.3000932757501,1,1165.2066409756649,14600,29200,2,20,41024.37598503284,8204.875197006568,61536.56397754925,32819.50078802627,1231359.0718322147,246271.81436644297,1723902.7005651004,861951.3502825502,0
443,2092182.3929733736,2,11,308.2488211559792,10094.858394259323,192.8002231922981,11.517974785305483,154.12441057798958,71.63690722485912,1461.8735529358755,32.85355516667302,917.7143994781204,526.3997247552162,4972.371075463735,6.213607400416282,174348.53274778114,61458.8524639497,560810.9364838682,4.783533700995456,1546734.21564998,773367.1078249901,386683.55391249503,1546734.21564998,42.94315939572832,1865984.402455827,169634.94567780246,67853.97827112098,305342.90222004446,35.48002666964959,0,0.0,0.0,0.0,40,220,0.9559396000640432,5.257667800352238,4.16115344598569,1461.8735529358755,800.239016570408,480.1434099422448,230537.6941109665,0,0.0,1,0,1.0,0.0,0.0,0.0,6.0,840.2509673989284,154.12441057798958,917.7143994781204,40,0.0,0.0,0.0,0.0,0.0,0.0,2,308.2488211559792,11,10094.858394259323,29200,14600,0,20,51789.20089044613,10357.840178089227,77683.8013356692,41431.36071235691,591882.5172766596,118376.50345533191,828635.5241873234,414317.7620936617,0
443,2235660.306330306,18,1,1870.5245038021512,659.273085484114,174.91806563055852,11.226948410413392,103.9180279890084,33.1708597307456,1065.1797630407357,31.97839029580632,659.273085484114,342.8101811193313,1131.5661785124985,8.498607747429793,124203.35035168366,25615.20268431429,286461.230770238,93.02420128952814,1666955.9778203198,92608.6654344622,46304.332717231104,185217.3308689244,30.27738544443249,1753689.9287468386,1753689.9287468386,701475.9714987355,3156641.8717443096,35.75264600051152,1,0.0,0.0,0.0,360,20,8.051312602828224,0.447295144601568,15.796330699693035,1065.1797630407357,133.1472415413824,79.88834492482943,6382.147654828519,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,139.80460361845152,103.9180279890084,659.273085484114,360,0.0,0.0,0.0,0.0,0.0,0.0,18,1870.5245038021512,1,659.273085484114,14600,14600,16,32,152611.02861115205,30522.205722230414,228916.54291672807,122088.82288892166,3295474.9495033976,659094.9899006796,4613664.929304756,2306832.464652378,0
443,2183257.747305955,7,19,216.0641168140615,17641.891571643333,44.25487716992155,6.02941933923133,30.866302402008785,12.768959037797224,1203.396889898405,50.52091012185292,928.5206090338596,113.8201490026194,8179.499516487843,11.908809224235148,87330.30989223819,30268.85921591484,271402.68357910466,85.80877333603064,2019211.541360119,288458.7916228741,144229.39581143708,576917.5832457483,15.552995164769358,1657879.3257298167,87256.80661735877,34902.72264694351,157062.25191124578,19.25093581383592,0,0.0,0.0,0.0,140,380,3.206217868063309,8.702591356171839,0.2279117928592033,1203.396889898405,686.8444495560536,412.10666973363215,169831.90723894496,0,0.0,0,0,1.0,0.0,0.0,0.0,3.0,721.1866720338563,30.866302402008785,928.5206090338596,140,0.0,0.0,0.0,0.0,0.0,0.0,7,216.0641168140615,19,17641.891571643333,14600,14600,5,32,95562.42034227768,19112.48406845554,143343.63051341654,76449.93627382215,857096.2078977489,171419.2415795498,1199934.6910568485,599967.3455284243,0
22,5208500.90347079,28,85,9041.366353791536,30569.90551838101,581.2306941723131,14.090118147444343,322.90594120684057,129.16237648273622,647.3627050951272,8.941660931943975,359.6459472750707,143.85837891002828,7605.119516399964,21.69530198693067,46504.47235241777,23252.236176208884,116261.18088104442,5.109576577738501,4948075.85829725,176716.9949391875,88358.49746959376,353433.989878375,2.133939486282725,4166800.722776632,49021.18497384273,19608.47398953709,88238.13295291692,4.78472038472037,1,0.0,0.0,0.0,560,1700,5.375827041009369,16.3194749459213,7.582092667349927,647.3627050951272,350.5422289572792,175.2711144786396,30719.963570584383,1,1.0,1,0,1.0,0.0,0.0,0.0,3.0,368.0693404051432,322.90594120684057,359.6459472750707,560,0.0,0.0,0.0,0.0,0.0,0.0,28,9041.366353791536,85,30569.90551838101,65535,65535,26,32,37093.762554427485,5564.064383164123,48221.89132075573,25965.63378809924,2694835.009354884,404225.2514032325,3503285.5121613485,1886384.5065484184,1
7582,121121.71023244988,1,0,44.0,0.0,79.2,7.962599874711858,44.0,17.6,0.0,16.926639231649524,0.0,0.0,363.27096038817245,8.256158190640283,121121.71023244988,60560.855116224935,302804.2755811247,6.927923696584014,115065.62472082736,115065.62472082736,57532.812360413685,230131.24944165477,9.51618627129844,96897.3681859599,96897.3681859599,38758.947274383965,174415.26273472782,9.648090237970845,1,0.0,0.0,0.0,20,0,8.256158190640283,0.0,0.164644415715196,79.2,44.0,22.0,484.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,46.2,44.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1,44.0,0,0.0,4096,-1,0,32,76436.78646854247,11465.517970281371,99367.8224091052,53505.750527979726,1755649.3633179243,263347.40449768864,2282344.172313302,1228954.554322547,1
22,3379932.83113387,8,13,839.702961449166,7307.058710757743,248.0985775545423,14.429159379843446,104.96287018114576,62.08497142302989,1078.2084183253237,37.21095789112866,562.0814392890571,274.64640303455377,2410.3324176042597,6.213141221790229,168996.6415566935,131167.15003703264,467293.6085507176,46.82603808536078,3194536.830721902,399317.1038402378,199658.5519201189,798634.2076804755,19.62115328432765,2126365.5208379966,163566.57852599974,65426.631410399896,294419.8413467995,1.6490195410707278,0,0.0,0.0,0.0,160,260,2.366910941634373,3.846230280155856,11.495433104292466,1078.2084183253237,387.9410320098528,232.76461920591169,54179.36795407306,0,1.0,0,1,1.0,0.0,0.0,0.0,2.0,407.3380836103455,104.96287018114576,562.0814392890571,160,0.0,0.0,0.0,0.0,0.0,0.0,8,839.702961449166,13,7307.058710757743,65535,14600,6,20,30660.21932108737,6132.043864217475,45990.32898163106,24528.1754568699,2260864.7549740337,452172.9509948068,3165210.656963647,1582605.3284818234,0
443,12946481.56206091,6,4,1078.1434822740143,682.1673382019767,250.0270080980283,24.778324026308308,179.69058037900237,82.31632482099303,354.00637080478583,21.36281013940581,170.54183455049417,32.57613760186867,135.96827926086914,0.7724106315730257,1438497.951340101,736962.3283212387,2322596.902979781,48.326762607374434,11723575.195943257,1953929.199323876,976964.599661938,3907858.398647752,45.420259167801966,10228855.057255767,2557213.764313942,1022885.5057255768,4602984.775765096,10.011388154059336,0,0.0,0.0,0.0,120,80,0.4634463789438154,0.3089642526292103,6.585431091176773,354.00637080478583,176.0310820475991,105.61864922855946,11155.299064865483,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,184.83263614997907,179.69058037900237,170.54183455049417,120,0.0,0.0,0.0,0.0,0.0,0.0,6,1078.1434822740143,4,682.1673382019767,65535,8192,4,20,27112.09985514098,5422.419971028196,40668.149782711465,21689.679884112786,5868342.816149282,1173668.5632298563,8215679.942608994,4107839.971304497,0
443,1152391.8821530673,11,28,1630.107354673154,14825.130009749711,346.28992658687906,5.840414684426971,148.19157769755947,41.64365066988652,839.0462735212567,9.898923800806749,529.4689289196326,295.3378474805874,14279.202777512442,33.84265422551788,30326.102161922823,9758.437069401649,76980.0118474014,75.70002312516552,910722.8505198075,82792.98641089161,41396.49320544581,165585.97282178322,13.67009584911473,1005597.391853592,35914.19256619971,14365.677026479883,64645.54661915948,4.371492232151164,0,0.0,0.0,0.0,220,560,9.545364012325557,24.297290213192323,6.380971072949111,839.0462735212567,421.92916319033,253.157497914198,64088.71875017715,0,0.0,0,1,1.0,0.0,0.0,0.0,3.0,443.0256213498465,148.19157769755947,529.4689289196326,220,0.0,0.0,0.0,0.0,0.0,0.0,11,1630.107354673154,28,14825.130009749711,65535,29200,9,20,17182.059887143376,3436.4119774286755,25773.089830715064,13745.647909714702,5479257.046345293,1095851.4092690586,7670959.864883409,3835479.932441704,0
8080,19307939.530761577,18,12,4630.943652390256,2744.5516695537867,463.0943652390256,13.918664068472356,257.2746473550142,102.9098589420057,411.682750433068,1.1153829517792158,228.71263912948223,91.48505565179288,381.9928744956623,1.5537649655574972,665791.0183021233,332895.50915106165,1664477.545755308,1.699695849289845,18342542.554223496,1019030.1419013054,509515.0709506527,2038060.2838026108,0.7215754204854141,15446351.624609262,1287195.9687174384,514878.3874869754,2316952.743691389,4.896353576812992,0,0.0,0.0,0.0,360,240,0.9322589793344984,0.6215059862229989,1.8345039794849505,463.0943652390256,245.84984406480143,122.92492203240072,15110.536456671794,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,258.1423362680415,257.2746473550142,228.71263912948223,360,0.0,0.0,0.0,0.0,0.0,0.0,18,4630.943652390256,12,2744.5516695537867,8192,8192,16,32,21087.250674938925,3163.0876012408385,27413.425877420603,14761.075472457249,801213.8519593861,120182.07779390793,1041578.007547202,560849.6963715702,1
3389,16891678.120404296,55,28,9269.954161446854,8361.44186545997,303.380318010988,1.4076938398425631,168.54462111721554,67.41784844688623,537.5212627795695,18.985286655068386,298.6229237664275,119.449169506571,1043.7918542627797,4.913662183731773,205996.0746390768,102998.0373195384,514990.186597692,5.95900468729726,16047094.21438408,291765.3493524378,145882.6746762189,583530.6987048757,0.1538609997258311,13513342.496323436,482619.37486869417,193047.74994747769,868714.8747636495,8.403481004927984,0,0.0,0.0,0.0,1100,560,3.25604120608732,1.6576209776444537,7.875841508048892,537.5212627795695,212.42645815550392,106.21322907775196,11281.250031123014,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,223.04778106327916,168.54462111721554,298.6229237664275,1100,0.0,0.0,0.0,0.0,0.0,0.0,55,9269.954161446854,28,8361.44186545997,65535,65535,53,32,27103.031052161823,4065.4546578242735,35233.94036781037,18972.12173651328,1537070.7052074696,230560.60578112045,1998191.9167697104,1075949.493645229,1
